"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/1997","938.79","915.30","945.65","907.12","2.75B","2.57%"
"07/13/1997","915.30","916.68","939.32","912.02","2.95B","-0.15%"
"07/06/1997","916.68","916.92","923.26","902.48","2.69B","-0.03%"
"06/29/1997","916.92","887.30","917.82","879.82","2.01B","3.34%"
"06/22/1997","887.30","898.70","902.09","878.43","2.61B","-1.27%"
"06/15/1997","898.70","893.27","901.77","886.19","2.64B","0.61%"
"06/08/1997","893.27","858.01","894.69","858.01","2.68B","4.11%"
"06/01/1997","858.01","848.28","859.24","838.82","2.37B","1.15%"
"05/25/1997","848.28","847.03","851.87","831.87","1.92B","0.15%"
"05/18/1997","847.03","829.75","848.49","826.41","2.18B","2.08%"
"05/11/1997","829.75","824.78","842.45","824.78","2.40B","0.60%"
"05/04/1997","824.78","812.97","832.29","811.80","2.64B","1.45%"
"04/27/1997","812.97","765.37","812.99","763.30","2.47B","6.22%"
"04/20/1997","765.37","766.34","779.89","756.38","2.30B","-0.13%"
"04/13/1997","766.34","737.65","768.55","733.54","2.39B","3.89%"
"04/06/1997","737.65","757.90","769.53","737.64","2.22B","-2.67%"
"03/30/1997","757.90","773.88","773.88","744.04","2.59B","-2.06%"
"03/23/1997","773.88","784.10","798.11","767.32","1.92B","-1.30%"
"03/16/1997","784.10","793.17","797.18","778.04","2.63B","-1.14%"
"03/09/1997","793.17","804.97","814.90","789.44","2.45B","-1.47%"
"03/02/1997","804.97","790.82","808.19","785.66","2.56B","1.79%"
"02/23/1997","790.82","801.77","812.85","788.50","2.54B","-1.37%"
"02/16/1997","801.77","808.48","817.68","799.99","1.96B","-0.83%"
"02/09/1997","808.48","789.56","812.93","780.95","2.60B","2.40%"
"02/02/1997","789.56","786.16","792.71","773.43","2.61B","0.43%"
"01/26/1997","786.16","770.52","791.86","761.75","2.59B","2.03%"
"01/19/1997","770.52","776.17","794.67","768.17","2.83B","-0.73%"
"01/12/1997","776.17","759.50","776.37","756.69","2.57B","2.19%"
"01/05/1997","759.50","748.03","759.65","742.18","2.73B","1.53%"
"12/29/1996","748.03","756.79","759.20","729.55","1.66B","-1.16%"
"12/22/1996","756.79","748.87","758.75","743.28","1.02B","1.06%"
"12/15/1996","748.87","728.64","755.41","716.69","2.65B","2.78%"
"12/08/1996","728.64","739.60","753.43","721.97","2.27B","-1.48%"
"12/01/1996","739.60","757.02","761.75","726.89","2.41B","-2.30%"
"11/24/1996","757.02","748.73","762.12","747.99","1.40B","1.11%"
"11/17/1996","748.73","737.62","748.73","734.39","2.34B","1.51%"
"11/10/1996","737.62","730.82","741.92","728.03","2.26B","0.93%"
"11/03/1996","730.82","703.77","730.82","702.84","2.30B","3.84%"
"10/27/1996","703.77","700.92","708.60","696.22","2.21B","0.41%"
"10/20/1996","700.92","710.82","714.10","700.53","2.05B","-1.39%"
"10/13/1996","710.82","700.66","711.04","699.07","2.17B","1.45%"
"10/06/1996","700.66","701.46","705.76","693.34","2.02B","-0.11%"
"09/29/1996","701.46","686.19","701.74","684.44","2.10B","2.23%"
"09/22/1996","686.19","687.03","690.88","681.01","2.13B","-0.12%"
"09/15/1996","687.03","680.54","687.07","679.06","2.19B","0.95%"
"09/08/1996","680.54","655.68","681.39","655.68","1.95B","3.79%"
"09/01/1996","655.68","651.99","658.21","643.97","1.41B","0.57%"
"08/25/1996","651.99","667.03","667.41","650.52","1.47B","-2.25%"
"08/18/1996","667.03","665.21","670.68","662.16","1.64B","0.27%"
"08/11/1996","665.21","662.10","666.34","658.47","1.68B","0.47%"
"08/04/1996","662.10","662.49","665.37","656.83","1.71B","-0.06%"
"07/28/1996","662.49","635.90","662.49","629.22","1.91B","4.18%"
"07/21/1996","635.90","638.73","638.73","616.43","1.97B","-0.44%"
"07/14/1996","638.73","646.19","646.19","605.88","2.50B","-1.15%"
"07/07/1996","646.19","657.44","657.65","639.52","2.11B","-1.71%"
"06/30/1996","657.44","670.63","675.88","657.41","1.25B","-1.97%"
"06/23/1996","670.63","666.84","672.68","661.56","1.99B","0.57%"
"06/16/1996","666.84","665.85","668.27","658.75","2.02B","0.15%"
"06/09/1996","665.85","673.31","676.72","664.35","1.93B","-1.11%"
"06/02/1996","673.31","669.12","680.32","662.48","2.00B","0.63%"
"05/26/1996","669.12","678.51","679.98","664.56","1.42B","-1.38%"
"05/19/1996","678.51","668.91","681.10","667.64","1.98B","1.44%"
"05/12/1996","668.91","652.09","669.84","652.09","2.12B","2.58%"
"05/05/1996","652.09","641.63","653.00","630.07","2.11B","1.63%"
"04/28/1996","641.63","653.46","656.44","640.23","2.02B","-1.81%"
"04/21/1996","653.46","645.07","656.43","645.07","2.21B","1.30%"
"04/14/1996","645.07","636.71","647.32","636.71","2.12B","1.31%"
"04/07/1996","636.71","655.86","655.86","624.14","2.25B","-2.92%"
"03/31/1996","655.86","645.50","656.68","645.50","1.57B","1.60%"
"03/24/1996","645.50","650.62","655.50","644.89","1.93B","-0.79%"
"03/17/1996","650.62","641.43","656.18","641.43","1.98B","1.43%"
"03/10/1996","641.43","633.50","644.17","628.82","2.34B","1.25%"
"03/03/1996","633.50","644.37","656.97","627.63","2.26B","-1.69%"
"02/25/1996","644.37","659.08","659.08","635.00","2.20B","-2.23%"
"02/18/1996","659.08","647.98","663.00","638.79","1.76B","1.71%"
"02/11/1996","647.98","656.37","664.23","646.99","2.12B","-1.28%"
"02/04/1996","656.37","635.84","661.08","633.71","2.26B","3.23%"
"01/28/1996","635.84","621.62","639.26","621.42","2.18B","2.29%"
"01/21/1996","621.62","611.83","621.70","610.65","2.13B","1.60%"
"01/14/1996","611.83","601.81","612.92","598.47","2.14B","1.66%"
"01/07/1996","601.81","616.71","619.15","597.29","1.84B","-2.42%"
"12/31/1995","616.71","615.93","624.49","612.02","1.78B","0.13%"
"12/24/1995","615.93","611.96","615.93","611.96","1.08B","0.65%"
"12/17/1995","611.95","616.34","616.34","605.05","2.05B","-0.71%"
"12/10/1995","616.34","617.48","622.88","614.46","2.21B","-0.18%"
"12/03/1995","617.48","606.98","621.11","606.84","1.97B","1.73%"
"11/26/1995","606.98","599.97","608.69","599.02","2.00B","1.17%"
"11/19/1995","599.97","600.07","600.71","595.42","1.27B","-0.02%"
"11/12/1995","600.07","592.72","600.14","588.36","1.89B","1.24%"
"11/05/1995","592.72","590.57","593.90","584.24","1.71B","0.36%"
"10/29/1995","590.57","579.70","590.57","579.70","1.82B","1.88%"
"10/22/1995","579.70","587.46","587.46","572.53","2.02B","-1.32%"
"10/15/1995","587.46","584.50","590.66","581.90","1.86B","0.51%"
"10/08/1995","584.50","582.49","587.39","571.55","1.75B","0.35%"
"10/01/1995","582.49","584.41","585.05","578.48","1.71B","-0.33%"
"09/24/1995","584.41","581.73","587.61","574.68","1.75B","0.46%"
"09/17/1995","581.73","583.35","586.79","578.25","1.84B","-0.28%"
"09/10/1995","583.35","572.68","585.07","572.68","1.87B","1.86%"
"09/03/1995","572.68","563.86","572.68","563.84","1.34B","1.57%"
"08/27/1995","563.84","560.10","564.62","555.71","1.47B","0.67%"
"08/20/1995","560.10","559.21","563.34","555.20","1.44B","0.16%"
"08/13/1995","559.21","555.11","561.24","554.76","1.66B","0.74%"
"08/06/1995","555.11","558.94","561.59","553.04","1.46B","-0.69%"
"07/30/1995","558.94","562.93","565.62","554.10","1.67B","-0.71%"
"07/23/1995","562.93","553.62","565.40","553.62","1.75B","1.68%"
"07/16/1995","553.62","560.34","562.94","542.51","2.00B","-1.12%"
"07/09/1995","559.89","556.37","562.00","553.80","1.90B","0.63%"
"07/02/1995","556.37","544.75","556.57","544.43","1.36B","2.13%"
"06/25/1995","544.75","549.71","549.79","540.72","1.64B","-0.90%"
"06/18/1995","549.71","539.83","551.07","539.83","1.85B","1.83%"
"06/11/1995","539.83","527.94","539.98","527.94","1.74B","2.25%"
"06/04/1995","527.94","532.51","537.73","526.00","1.62B","-0.86%"
"05/28/1995","532.51","523.65","536.91","521.38","1.35B","1.69%"
"05/21/1995","523.65","519.19","531.91","519.19","1.67B","0.86%"
"05/14/1995","519.19","525.55","529.08","517.07","1.74B","-1.21%"
"05/07/1995","525.55","520.09","527.05","519.14","1.74B","1.04%"
"04/30/1995","520.12","514.76","525.40","513.03","1.77B","1.05%"
"04/23/1995","514.71","508.49","515.29","507.44","1.70B","1.22%"
"04/16/1995","508.49","509.23","512.03","501.19","1.83B","-0.15%"
"04/09/1995","509.23","506.30","509.83","504.61","1.20B","0.55%"
"04/02/1995","506.42","500.70","507.19","500.20","1.58B","1.14%"
"03/26/1995","500.71","500.97","508.15","495.70","1.72B","-0.05%"
"03/19/1995","500.97","495.52","500.97","493.67","1.66B","1.10%"
"03/12/1995","495.52","489.57","496.67","489.35","1.69B","1.22%"
"03/05/1995","489.57","485.42","490.37","479.70","1.71B","0.85%"
"02/26/1995","485.42","488.26","488.26","483.07","1.63B","-0.55%"
"02/19/1995","488.11","481.95","489.19","481.94","1.34B","1.27%"
"02/12/1995","481.97","481.46","485.54","480.89","1.64B","0.11%"
"02/05/1995","481.46","478.64","482.60","478.36","1.58B","0.59%"
"01/29/1995","478.65","470.39","479.91","467.49","1.89B","1.76%"
"01/22/1995","470.39","464.78","471.36","461.14","1.63B","1.21%"
"01/15/1995","464.78","465.97","470.43","463.99","1.67B","-0.26%"
"01/08/1995","465.97","460.67","466.43","458.65","1.63B","1.15%"
"01/01/1995","460.68","459.21","462.49","457.20","1.20B","0.31%"
"12/25/1994","459.27","459.85","462.73","459.00","964.35M","-0.12%"
"12/18/1994","459.83","458.78","461.70","456.37","1.51B","0.22%"
"12/11/1994","458.80","446.95","458.80","445.62","1.76B","2.65%"
"12/04/1994","446.96","453.30","455.04","442.88","1.54B","-1.40%"
"11/27/1994","453.30","452.26","457.13","447.97","1.42B","0.22%"
"11/20/1994","452.29","461.69","463.41","444.18","1.23B","-1.99%"
"11/13/1994","461.47","462.44","468.51","460.25","1.57B","-0.19%"
"11/06/1994","462.35","462.31","469.95","461.25","1.39B","0.02%"
"10/30/1994","462.28","473.76","474.74","462.28","1.51B","-2.43%"
"10/23/1994","473.77","464.89","473.78","458.26","1.64B","1.91%"
"10/16/1994","464.89","469.11","471.43","463.83","1.46B","-0.90%"
"10/09/1994","469.10","455.12","471.30","455.12","1.43B","3.08%"
"10/02/1994","455.10","462.69","463.31","449.27","1.51B","-1.64%"
"09/25/1994","462.71","459.65","465.55","459.31","1.49B","0.66%"
"09/18/1994","459.67","471.21","473.15","458.47","1.56B","-2.44%"
"09/11/1994","471.19","468.18","474.81","466.15","1.53B","0.64%"
"09/04/1994","468.18","471.00","473.40","466.55","1.08B","-0.60%"
"08/28/1994","470.99","473.89","477.59","470.67","1.41B","-0.59%"
"08/21/1994","473.80","463.61","474.65","461.46","1.44B","2.18%"
"08/14/1994","463.68","461.97","465.91","459.89","1.40B","0.38%"
"08/07/1994","461.94","457.08","462.27","456.66","1.28B","1.06%"
"07/31/1994","457.09","458.28","462.77","456.08","1.36B","-0.26%"
"07/24/1994","458.26","453.10","459.33","451.36","1.21B","1.14%"
"07/17/1994","453.11","454.41","455.71","450.69","1.30B","-0.23%"
"07/10/1994","454.16","449.56","454.33","444.65","1.34B","1.03%"
"07/03/1994","449.55","446.20","449.75","444.18","927.90M","0.75%"
"06/26/1994","446.20","442.78","449.83","439.83","1.27B","0.77%"
"06/19/1994","442.80","458.45","458.45","442.51","1.30B","-3.41%"
"06/12/1994","458.45","458.67","463.23","457.18","1.43B","-0.05%"
"06/05/1994","458.67","460.13","461.87","455.43","1.23B","-0.32%"
"05/29/1994","460.13","457.32","460.86","453.99","1.04B","0.61%"
"05/22/1994","457.33","454.92","457.77","451.79","1.23B","0.53%"
"05/15/1994","454.92","444.15","456.88","443.62","1.48B","2.43%"
"05/08/1994","444.14","447.82","447.82","440.78","1.35B","-0.82%"
"05/01/1994","447.82","450.91","453.98","445.64","1.40B","-0.69%"
"04/24/1994","450.91","447.64","452.79","447.58","1.17B","0.73%"
"04/17/1994","447.63","446.27","449.96","438.83","1.64B","0.32%"
"04/10/1994","446.18","447.12","450.80","442.62","1.36B","-0.21%"
"04/03/1994","447.10","445.66","451.10","435.86","1.57B","0.30%"
"03/27/1994","445.77","460.58","461.12","436.16","1.39B","-3.22%"
"03/20/1994","460.58","471.06","471.06","460.58","1.36B","-2.22%"
"03/13/1994","471.06","466.44","471.09","465.48","1.64B","0.99%"
"03/06/1994","466.44","464.74","468.07","462.46","1.57B","0.37%"
"02/27/1994","464.74","466.07","469.16","457.49","1.54B","-0.29%"
"02/20/1994","466.07","467.69","472.41","464.26","1.20B","-0.35%"
"02/13/1994","467.69","470.18","475.12","466.07","1.50B","-0.53%"
"02/06/1994","470.18","469.81","473.41","466.89","1.54B","0.08%"
"01/30/1994","469.81","478.70","482.85","469.28","1.67B","-1.86%"
"01/23/1994","478.70","474.72","479.75","470.27","1.59B","0.84%"
"01/16/1994","474.72","474.91","475.56","472.21","1.51B","-0.04%"
"01/09/1994","474.91","469.90","475.32","469.55","1.52B","1.07%"
"01/02/1994","469.90","466.51","470.26","464.36","1.69B","0.74%"
"12/26/1993","466.45","467.40","471.29","466.45","1.01B","-0.20%"
"12/19/1993","467.38","466.38","468.97","464.03","1.03B","0.21%"
"12/12/1993","466.38","463.93","466.38","461.84","1.51B","0.53%"
"12/05/1993","463.93","464.89","466.89","462.66","1.43B","-0.21%"
"11/28/1993","464.89","463.06","464.89","460.45","1.38B","0.40%"
"11/21/1993","463.06","462.60","463.63","457.08","861.38M","0.10%"
"11/14/1993","462.60","465.39","467.24","460.03","1.49B","-0.60%"
"11/07/1993","465.39","459.57","465.84","458.78","1.40B","1.27%"
"10/31/1993","459.57","467.83","469.11","454.36","1.56B","-1.77%"
"10/24/1993","467.83","463.27","468.76","462.05","1.40B","0.98%"
"10/17/1993","463.27","469.50","470.04","463.27","1.53B","-1.33%"
"10/10/1993","469.50","460.31","471.10","460.31","1.46B","2.00%"
"10/03/1993","460.31","461.28","463.15","456.40","1.30B","-0.21%"
"09/26/1993","461.28","457.63","462.17","457.63","1.30B","0.80%"
"09/19/1993","457.63","458.84","459.91","449.64","1.35B","-0.26%"
"09/12/1993","458.83","461.70","463.38","456.31","1.41B","-0.63%"
"09/05/1993","461.72","461.34","462.07","453.75","1.04B","0.08%"
"08/29/1993","461.34","460.54","463.80","459.91","1.15B","0.17%"
"08/22/1993","460.54","456.12","462.87","454.29","1.24B","0.96%"
"08/15/1993","456.16","450.25","456.99","450.25","1.38B","1.34%"
"08/08/1993","450.14","448.68","451.63","447.53","1.25B","0.33%"
"08/01/1993","448.68","448.13","450.43","446.94","1.20B","0.12%"
"07/25/1993","448.13","447.06","450.77","446.59","1.27B","0.23%"
"07/18/1993","447.10","445.75","447.63","443.71","1.24B","0.30%"
"07/11/1993","445.75","448.13","451.12","445.66","1.28B","-0.53%"
"07/04/1993","448.11","445.86","448.94","441.40","1.01B","0.51%"
"06/27/1993","445.84","447.60","451.90","445.20","1.31B","-0.39%"
"06/20/1993","447.60","443.68","448.64","442.50","1.24B","0.88%"
"06/13/1993","443.68","447.26","448.98","443.61","1.25B","-0.80%"
"06/06/1993","447.26","450.07","450.75","444.09","1.22B","-0.62%"
"05/30/1993","450.06","450.23","455.63","448.92","1.04B","-0.03%"
"05/23/1993","450.19","445.84","454.55","445.26","1.20B","0.98%"
"05/16/1993","445.84","439.56","450.59","436.86","1.40B","1.43%"
"05/09/1993","439.56","442.34","445.42","438.10","1.26B","-0.62%"
"05/02/1993","442.31","440.19","446.09","438.25","1.25B","0.48%"
"04/25/1993","440.19","437.03","442.29","432.30","1.33B","0.72%"
"04/18/1993","437.03","448.94","449.14","436.82","1.42B","-2.65%"
"04/11/1993","448.94","441.84","450.40","441.84","1.37B","1.61%"
"04/04/1993","441.84","441.42","443.77","439.48","1.17B","0.10%"
"03/28/1993","441.39","447.76","454.88","440.71","1.27B","-1.43%"
"03/21/1993","447.78","450.17","452.09","446.08","1.22B","-0.53%"
"03/14/1993","450.18","449.83","453.32","447.99","1.24B","0.08%"
"03/07/1993","449.83","446.12","456.76","446.12","1.33B","0.83%"
"02/28/1993","446.11","443.38","450.00","441.07","1.27B","0.62%"
"02/21/1993","443.38","434.21","443.77","432.41","1.44B","2.11%"
"02/14/1993","434.22","444.53","444.53","428.25","1.26B","-2.33%"
"02/07/1993","444.58","448.94","450.04","444.24","1.21B","-0.97%"
"01/31/1993","448.93","438.78","449.86","438.78","1.53B","2.31%"
"01/24/1993","438.78","436.11","442.66","436.11","1.38B","0.61%"
"01/17/1993","436.11","437.13","437.81","432.48","1.30B","-0.24%"
"01/10/1993","437.15","429.04","439.49","428.19","1.29B","1.89%"
"01/03/1993","429.05","435.70","437.32","426.88","1.31B","-1.53%"
"12/27/1992","435.71","439.77","442.65","435.71","707.47M","-0.92%"
"12/20/1992","439.77","441.26","441.64","438.25","804.49M","-0.34%"
"12/13/1992","441.28","433.73","441.29","430.88","1.30B","1.74%"
"12/06/1992","433.73","432.06","436.99","432.06","1.09B","0.39%"
"11/29/1992","432.06","430.19","432.89","428.61","1.21B","0.44%"
"11/22/1992","430.16","426.65","431.93","424.83","747.79M","0.82%"
"11/15/1992","426.65","422.44","426.98","418.31","1.06B","1.00%"
"11/08/1992","422.43","417.58","423.10","416.79","1.08B","1.16%"
"11/01/1992","417.58","418.66","422.81","415.58","1.03B","-0.26%"
"10/25/1992","418.68","414.09","421.16","413.71","1.00B","1.11%"
"10/18/1992","414.10","411.73","417.98","410.66","1.11B","0.58%"
"10/11/1992","411.73","402.66","411.73","402.66","938.73M","2.25%"
"10/04/1992","402.66","410.47","410.47","396.80","1.06B","-1.90%"
"09/27/1992","410.47","414.35","418.67","410.45","906.79M","-0.94%"
"09/20/1992","414.35","422.90","422.90","412.71","950.08M","-2.03%"
"09/13/1992","422.93","419.65","425.27","417.77","1.12B","0.80%"
"09/06/1992","419.58","417.08","420.58","414.30","742.79M","0.60%"
"08/30/1992","417.08","414.87","420.31","413.35","858.52M","0.54%"
"08/23/1992","414.84","414.80","415.83","408.30","871.17M","0.00%"
"08/16/1992","414.85","419.89","421.89","413.58","899.87M","-1.21%"
"08/09/1992","419.91","418.87","420.40","416.40","845.55M","0.25%"
"08/02/1992","418.88","424.19","425.14","418.51","875.75M","-1.26%"
"07/26/1992","424.21","411.60","424.80","411.27","1.02B","3.06%"
"07/19/1992","411.60","415.62","415.62","409.81","869.06M","-0.97%"
"07/12/1992","415.62","414.62","417.93","412.96","950.02M","0.24%"
"07/05/1992","414.62","411.77","415.88","407.20","986.75M","0.69%"
"06/28/1992","411.77","403.47","415.71","403.47","806.73M","2.06%"
"06/21/1992","403.45","403.64","405.53","399.92","889.82M","-0.05%"
"06/14/1992","403.67","409.76","411.68","400.51","1.05B","-1.49%"
"06/07/1992","409.76","413.48","413.95","406.11","949.80M","-0.90%"
"05/31/1992","413.48","415.35","417.30","410.97","1.00B","-0.45%"
"05/24/1992","415.35","414.02","418.36","410.23","779.25M","0.32%"
"05/17/1992","414.02","410.13","416.83","410.13","868.26M","0.96%"
"05/10/1992","410.09","416.05","418.75","409.85","906.34M","-1.43%"
"05/03/1992","416.05","412.54","418.53","412.54","912.74M","0.85%"
"04/26/1992","412.53","409.03","415.21","406.33","969.88M","0.86%"
"04/19/1992","409.02","416.05","416.05","406.86","1.06B","-1.69%"
"04/12/1992","416.04","404.28","416.28","403.90","837.21M","2.91%"
"04/05/1992","404.29","401.54","405.93","392.41","1.07B","0.68%"
"03/29/1992","401.55","403.50","405.21","398.21","876.67M","-0.48%"
"03/22/1992","403.50","411.29","411.43","402.87","884.17M","-1.90%"
"03/15/1992","411.30","405.85","411.30","403.55","978.44M","1.35%"
"03/08/1992","405.84","404.45","409.16","401.94","908.19M","0.35%"
"03/01/1992","404.44","412.68","413.78","403.65","979.09M","-2.00%"
"02/23/1992","412.70","411.46","416.07","408.02","1.05B","0.31%"
"02/16/1992","411.43","412.48","414.26","406.34","999.57M","-0.25%"
"02/09/1992","412.48","411.07","418.08","411.07","1.07B","0.34%"
"02/02/1992","411.09","408.79","416.17","407.45","1.15B","0.57%"
"01/26/1992","408.78","415.44","417.83","408.64","1.05B","-1.61%"
"01/19/1992","415.48","418.86","419.78","411.32","1.08B","-0.81%"
"01/12/1992","418.86","415.05","421.18","413.54","1.40B","0.91%"
"01/05/1992","415.10","419.31","420.50","413.31","1.32B","-1.01%"
"12/29/1991","419.34","406.49","419.79","406.49","924.52M","3.17%"
"12/22/1991","406.46","387.05","406.58","386.96","698.72M","5.02%"
"12/15/1991","387.04","384.48","388.24","380.64","1.07B","0.67%"
"12/08/1991","384.47","379.09","385.04","374.78","962.53M","1.42%"
"12/01/1991","379.10","375.11","382.39","371.36","929.11M","1.03%"
"11/24/1991","375.22","376.14","378.29","371.63","634.23M","-0.24%"
"11/17/1991","376.14","382.62","385.40","374.52","1.06B","-1.69%"
"11/10/1991","382.62","392.90","398.22","382.62","951.73M","-2.61%"
"11/03/1991","392.89","391.29","396.43","387.58","883.93M","0.40%"
"10/27/1991","391.32","384.20","395.10","384.20","935.30M","1.85%"
"10/20/1991","384.20","392.49","392.49","382.97","880.04M","-2.11%"
"10/13/1991","392.50","381.45","393.81","381.45","979.16M","2.90%"
"10/06/1991","381.45","381.22","381.46","376.11","825.35M","0.05%"
"09/29/1991","381.25","385.91","390.03","381.24","815.09M","-1.20%"
"09/22/1991","385.90","387.90","389.09","384.46","789.84M","-0.52%"
"09/15/1991","387.92","383.59","389.42","382.77","947.77M","1.13%"
"09/08/1991","383.59","389.11","389.34","382.85","736.54M","-1.42%"
"09/01/1991","389.10","395.43","397.62","387.36","640.06M","-1.60%"
"08/25/1991","395.43","394.17","396.82","391.77","742.72M","0.32%"
"08/18/1991","394.17","385.58","395.34","374.09","1.01B","2.23%"
"08/11/1991","385.58","387.11","392.12","383.16","846.60M","-0.40%"
"08/04/1991","387.12","387.17","391.80","384.29","782.36M","-0.02%"
"07/28/1991","387.18","380.93","389.56","380.45","804.72M","1.64%"
"07/21/1991","380.93","384.21","384.86","378.15","741.50M","-0.86%"
"07/14/1991","384.22","380.28","385.83","380.24","931.83M","1.04%"
"07/07/1991","380.25","374.09","381.41","370.92","801.14M","1.65%"
"06/30/1991","374.08","371.18","377.93","371.18","535.26M","0.79%"
"06/23/1991","371.16","377.74","377.74","367.98","807.67M","-1.74%"
"06/16/1991","377.75","382.30","382.31","373.87","803.16M","-1.19%"
"06/09/1991","382.29","379.43","382.30","374.46","769.07M","0.75%"
"06/02/1991","379.43","389.81","389.81","378.76","878.83M","-2.67%"
"05/26/1991","389.83","377.49","389.85","377.12","817.28M","3.27%"
"05/19/1991","377.49","372.39","378.08","371.26","743.16M","1.37%"
"05/12/1991","372.39","375.74","377.02","365.83","859.29M","-0.89%"
"05/05/1991","375.74","380.78","383.91","375.61","792.83M","-1.33%"
"04/28/1991","380.80","379.01","382.14","373.01","883.23M","0.47%"
"04/21/1991","379.02","384.19","384.19","376.77","820.54M","-1.35%"
"04/14/1991","384.20","380.40","391.26","378.78","1.04B","1.00%"
"04/07/1991","380.40","375.35","381.07","371.21","871.64M","1.34%"
"03/31/1991","375.36","375.22","381.88","370.27","932.79M","0.04%"
"03/24/1991","375.22","367.48","378.48","367.46","705.22M","2.11%"
"03/17/1991","367.48","373.59","374.09","365.58","897.70M","-1.64%"
"03/10/1991","373.59","374.94","378.28","369.55","983.76M","-0.36%"
"03/03/1991","374.95","370.47","379.66","369.07","1.12B","1.21%"
"02/24/1991","370.47","365.65","370.47","362.19","1.01B","1.32%"
"02/17/1991","365.65","369.06","370.96","364.23","775.11M","-0.92%"
"02/10/1991","369.06","359.36","370.54","359.32","1.19B","2.70%"
"02/03/1991","359.35","343.05","363.43","342.96","1.30B","4.75%"
"01/27/1991","343.05","336.06","344.90","334.26","974.99M","2.08%"
"01/20/1991","336.07","332.23","336.92","327.83","899.47M","1.16%"
"01/13/1991","332.23","315.23","332.23","309.35","911.24M","5.39%"
"01/06/1991","315.23","320.97","320.97","310.93","712.66M","-1.80%"
"12/30/1990","321.00","328.71","330.75","318.87","522.68M","-2.35%"
"12/23/1990","328.72","331.74","331.74","327.24","349.86M","-0.91%"
"12/16/1990","331.75","326.82","332.47","324.46","883.50M","1.51%"
"12/09/1990","326.82","327.75","330.58","325.16","779.37M","-0.28%"
"12/02/1990","327.75","322.23","333.98","321.97","989.97M","1.72%"
"11/25/1990","322.22","315.08","323.02","311.48","757.89M","2.26%"
"11/18/1990","315.10","317.15","319.39","312.42","506.13M","-0.64%"
"11/11/1990","317.12","313.74","321.70","313.73","817.75M","1.08%"
"11/04/1990","313.74","311.85","314.76","305.03","740.03M","0.61%"
"10/28/1990","311.85","304.74","311.94","299.44","771.46M","2.34%"
"10/21/1990","304.71","312.48","315.83","304.71","719.89M","-2.49%"
"10/14/1990","312.48","300.03","312.48","296.41","901.40M","4.15%"
"10/07/1990","300.03","311.50","315.03","294.51","782.27M","-3.68%"
"09/30/1990","311.50","306.10","319.69","305.76","824.85M","1.78%"
"09/23/1990","306.05","311.30","311.30","295.98","859.28M","-1.69%"
"09/16/1990","311.32","316.83","319.35","307.98","745.41M","-1.74%"
"09/09/1990","316.83","323.42","326.53","314.76","619.62M","-2.03%"
"09/02/1990","323.40","322.56","324.52","319.11","462.97M","0.26%"
"08/26/1990","322.56","311.55","325.83","311.55","639.42M","3.55%"
"08/19/1990","311.51","327.83","329.90","306.18","949.29M","-4.98%"
"08/12/1990","327.83","335.39","341.92","324.63","741.26M","-2.29%"
"08/05/1990","335.52","344.86","344.86","332.22","963.53M","-2.71%"
"07/29/1990","344.86","353.44","357.54","338.20","1.05B","-2.43%"
"07/22/1990","353.44","361.61","361.61","350.09","858.59M","-2.26%"
"07/15/1990","361.61","367.31","369.78","361.29","834.78M","-1.55%"
"07/08/1990","367.31","358.42","369.68","356.41","858.02M","2.48%"
"07/01/1990","358.42","358.02","360.73","354.64","500.30M","0.11%"
"06/24/1990","358.02","355.42","359.09","351.23","702.77M","0.73%"
"06/17/1990","355.43","362.91","363.20","355.31","716.96M","-2.06%"
"06/10/1990","362.91","358.71","367.27","357.70","776.46M","1.17%"
"06/03/1990","358.71","363.16","368.78","357.68","842.23M","-1.23%"
"05/27/1990","363.16","354.58","363.52","354.55","690.50M","2.42%"
"05/20/1990","354.58","354.64","360.50","353.78","817.35M","-0.02%"
"05/13/1990","354.64","352.00","358.41","351.95","878.24M","0.75%"
"05/06/1990","352.00","338.39","352.31","338.11","821.71M","4.02%"
"04/29/1990","338.39","329.11","338.46","327.76","699.49M","2.82%"
"04/22/1990","329.11","335.12","335.12","328.71","678.95M","-1.79%"
"04/15/1990","335.12","344.34","347.30","333.41","745.12M","-2.68%"
"04/08/1990","344.34","340.08","344.79","339.88","534.54M","1.25%"
"04/01/1990","340.08","339.94","344.12","336.33","719.86M","0.04%"
"03/25/1990","339.94","337.22","342.58","337.03","661.55M","0.81%"
"03/18/1990","337.22","341.91","344.49","333.62","758.61M","-1.37%"
"03/11/1990","341.91","337.93","341.91","334.93","772.22M","1.18%"
"03/04/1990","337.93","335.54","340.66","333.49","768.64M","0.71%"
"02/25/1990","335.54","324.16","335.54","323.98","808.15M","3.51%"
"02/18/1990","324.15","332.72","332.72","322.10","639.35M","-2.58%"
"02/11/1990","332.72","333.62","335.64","327.92","742.87M","-0.27%"
"02/04/1990","333.62","330.92","336.09","326.55","774.88M","0.82%"
"01/28/1990","330.92","325.80","332.10","319.83","845.44M","1.57%"
"01/21/1990","325.80","339.14","339.96","321.44","905.97M","-3.94%"
"01/14/1990","339.15","339.93","342.01","333.37","861.31M","-0.23%"
"01/07/1990","339.93","352.20","354.24","339.49","809.58M","-3.48%"
